average_trace_fitness,discovered_pt,generalization,log_fitness,metricsAverageWeight,noise,perc_fit_traces,precision,simplicity,time_run_inductive_and_evaluate,time_ttc,tree,tree_size,type
0.8850369335439697,"->( KQ1SLC, *( *( *( *( X( DKXRB1, TVSTG7, 83A6GK, GAUPK5, 66MCFH, 8M95HO, REZ3VN, IQR3IL, RBO9ID, IEH4U4, O1H2MP, UOPQB4, 9JFEHG, WI5STF, 38XJ3H, DZ7VXZ, RDZQKH, 2HR212, O4PHRT, LXDCBH, Z6ROTV, E3B3C4, HP1DI5 ), τ, τ ), YMTRJ3, τ ), X( +( GK0FR0, KPV4YU ), SESS2K ), τ ), +( 5QNVXU, VRN5UC ), τ ), 8XXI68 )",0.9046281849908658,0.8886023723568851,0.6369973749060339,0.5,0.0,0.06725894227638496,0.6875,7.517634153366089,0.07735586166381836,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.55,100.0,0.04611201740076132,0.875,10.801308870315552,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8979075836825983,"->( KQ1SLC, *( ->( *( *( *( X( DKXRB1, 83A6GK, GAUPK5, 66MCFH, 8M95HO, REZ3VN, IQR3IL, RBO9ID, IEH4U4, O1H2MP, UOPQB4, 9JFEHG, 38XJ3H, DZ7VXZ, 2HR212, O4PHRT, GK0FR0, E3B3C4, HP1DI5, LXDCBH, RDZQKH, YMTRJ3 ), τ, τ ), ->( X( +( TVSTG7, Z6ROTV ), τ ), WI5STF ), τ ), KPV4YU, τ ), SESS2K ), +( 5QNVXU, VRN5UC ), τ ), 8XXI68 )",0.8840875344546475,0.9045899948427024,0.6404138299037629,0.55,0.0,0.10133599927292558,0.6716417910447761,4.7851316928863525,0.0664970874786377,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",0.9091166616589932,1.0,0.7022218039112801,0.6000000000000001,100.0,0.04611201740076132,0.8536585365853658,10.29069709777832,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.9034934975665728,"->( KQ1SLC, *( ->( *( *( *( *( *( X( DKXRB1, TVSTG7, 83A6GK, GAUPK5, 66MCFH, 8M95HO, REZ3VN, IQR3IL, RBO9ID, IEH4U4, O1H2MP, UOPQB4, 9JFEHG, 38XJ3H, DZ7VXZ, 2HR212, O4PHRT, LXDCBH, GK0FR0, E3B3C4, HP1DI5 ), τ, τ ), YMTRJ3, τ ), RDZQKH, τ ), ->( X( Z6ROTV, τ ), WI5STF ), τ ), KPV4YU, τ ), SESS2K ), +( 5QNVXU, VRN5UC ), τ ), 8XXI68 )",0.8850824664577711,0.9088447653429604,0.6379391569951328,0.6,0.0,0.07666997588994473,0.6811594202898551,6.7329349517822275,0.07512402534484862,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, HP1DI5, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.65,100.0,0.04611201740076132,0.875,10.374111890792848,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8931471879373616,"->( KQ1SLC, *( *( *( *( X( DKXRB1, TVSTG7, 83A6GK, GAUPK5, 66MCFH, REZ3VN, IQR3IL, RBO9ID, UOPQB4, O1H2MP, 9JFEHG, 38XJ3H, HP1DI5, DZ7VXZ, 2HR212, O4PHRT, LXDCBH, YMTRJ3, Z6ROTV, E3B3C4, 8M95HO ), τ, τ ), RDZQKH, τ ), ->( X( +( GK0FR0, KPV4YU ), τ ), IEH4U4 ), τ ), ->( X( SESS2K, τ ), VRN5UC ), τ ), 5QNVXU, 8XXI68 )",0.8861760644664785,0.8934036939313985,0.6364395967294443,0.65,0.0,0.0726302414231258,0.6935483870967742,6.641871213912964,0.08188414573669434,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",0.9091166616589932,1.0,0.7022218039112801,0.7000000000000001,100.0,0.04611201740076132,0.8536585365853658,10.3354070186615,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
1.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, HP1DI5, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",0.9091166616589932,1.0,0.7022218039112801,0.7,100.0,0.04611201740076132,0.8536585365853658,10.419055700302122,0.06155204772949219,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.75,100.0,0.04611201740076132,0.875,13.856223821640015,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8783006165400664,"->( KQ1SLC, *( *( *( *( X( TVSTG7, 83A6GK, GAUPK5, 8M95HO, REZ3VN, IQR3IL, RBO9ID, O1H2MP, WI5STF, 38XJ3H, O4PHRT, KPV4YU, GK0FR0, Z6ROTV, E3B3C4, 66MCFH, DKXRB1, 9JFEHG, DZ7VXZ, HP1DI5, RDZQKH ), τ, τ ), X( +( 2HR212, X( YMTRJ3, LXDCBH ) ), ->( X( VRN5UC, τ ), IEH4U4 ) ), τ ), X( SESS2K, UOPQB4 ), τ ), 5QNVXU, τ ), 8XXI68 )",0.8921415478962802,0.8844765342960288,0.6494779995540756,0.75,0.0,0.10462724935732648,0.7166666666666667,5.347409009933472,0.06737613677978516,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.8,100.0,0.04611201740076132,0.875,12.959136009216307,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8675546002953725,"->( KQ1SLC, *( *( *( *( X( TVSTG7, 83A6GK, GAUPK5, 66MCFH, REZ3VN, IQR3IL, RBO9ID, UOPQB4, IEH4U4, O1H2MP, 9JFEHG, WI5STF, 38XJ3H, HP1DI5, RDZQKH, 2HR212, O4PHRT, LXDCBH, Z6ROTV, E3B3C4, 8M95HO, DZ7VXZ ), τ, τ ), ->( X( DKXRB1, τ ), YMTRJ3 ), τ ), X( +( GK0FR0, KPV4YU ), SESS2K ), τ ), ->( X( 5QNVXU, τ ), VRN5UC ), τ ), 8XXI68 )",0.9072226383236089,0.8699071686436307,0.6396300409130883,0.8,0.0,0.07171293733027495,0.7096774193548386,6.445990800857544,0.07000899314880371,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.8500000000000001,100.0,0.04611201740076132,0.875,11.474397897720337,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.885662020819537,"->( KQ1SLC, *( ->( *( *( *( X( YMTRJ3, TVSTG7, 66MCFH, GAUPK5, VRN5UC, REZ3VN, IQR3IL, RBO9ID, UOPQB4, O1H2MP, IEH4U4, 9JFEHG, 38XJ3H, DZ7VXZ, RDZQKH, 2HR212, O4PHRT, LXDCBH, GK0FR0, Z6ROTV, E3B3C4, HP1DI5, 8M95HO ), τ, τ ), WI5STF, τ ), +( DKXRB1, KPV4YU ), τ ), SESS2K ), X( 83A6GK, 5QNVXU ), τ ), 8XXI68 )",0.8892229859305727,0.8878287777204745,0.6415993825277293,0.85,0.0,0.07748135968020864,0.7118644067796611,8.601320028305054,0.08630013465881348,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.9,100.0,0.04611201740076132,0.875,11.575886964797974,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8498871925112745,"->( KQ1SLC, *( ->( *( ->( X( WI5STF, τ ), *( *( *( X( 83A6GK, GAUPK5, 8M95HO, REZ3VN, IQR3IL, RBO9ID, UOPQB4, O1H2MP, IEH4U4, 9JFEHG, 38XJ3H, HP1DI5, DZ7VXZ, RDZQKH, 2HR212, O4PHRT, LXDCBH, Z6ROTV, E3B3C4, 66MCFH ), τ, τ ), TVSTG7, τ ), ->( X( DKXRB1, τ ), YMTRJ3 ), τ ) ), +( GK0FR0, KPV4YU ), τ ), SESS2K ), ->( X( 5QNVXU, τ ), VRN5UC ), τ ), 8XXI68 )",0.870458343043141,0.8503094378545641,0.6217291915314381,0.9,0.0,0.08498956493819232,0.6811594202898551,6.8280861377716064,0.07115602493286133,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,0.95,100.0,0.04611201740076132,0.875,13.487047910690308,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
0.8990737052704967,"->( KQ1SLC, *( *( *( ->( X( 66MCFH, τ ), *( X( TVSTG7, 38XJ3H, GAUPK5, HP1DI5, DZ7VXZ, VRN5UC, RDZQKH, REZ3VN, IQR3IL, O4PHRT, RBO9ID, UOPQB4, O1H2MP, LXDCBH, YMTRJ3, 9JFEHG, Z6ROTV, E3B3C4, 8M95HO ), τ, τ ) ), 2HR212, τ ), ->( X( DKXRB1, τ ), +( GK0FR0, KPV4YU ) ), τ ), +( 83A6GK, IEH4U4 ), τ ), SESS2K, 5QNVXU, 8XXI68 )",0.9061810284074504,0.8997361477572559,0.6350050104203779,0.95,0.0,0.08192895247332688,0.6521739130434783,8.520221948623657,0.10642027854919434,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( KQ1SLC, X( *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, HP1DI5, 8XXI68, GAUPK5, VRN5UC, REZ3VN, UOPQB4, O1H2MP, IEH4U4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ), τ ) )",0.8834023759447075,1.0,0.7011285983363672,1.0,100.0,0.04611201740076132,0.875,10.767679929733276,0.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,classic
1.0,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, HP1DI5, 8M95HO, 8XXI68, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",0.9091166616589932,1.0,0.7022218039112801,1.0,100.0,0.04611201740076132,0.8536585365853658,10.62773299217224,0.06693196296691895,"->( KQ1SLC, *( X( DKXRB1, TVSTG7, 83A6GK, IQR3IL, RBO9ID, 9JFEHG, 38XJ3H, DZ7VXZ, 5QNVXU, O4PHRT, SESS2K, KPV4YU, LXDCBH, GK0FR0, Z6ROTV, 8M95HO, 8XXI68, HP1DI5, GAUPK5, VRN5UC, REZ3VN, IEH4U4, O1H2MP, UOPQB4, WI5STF, RDZQKH, 2HR212, YMTRJ3, E3B3C4, 66MCFH ), τ, τ ) )",36,ttc
1.0,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",0.8917243223179526,1.0,0.8210886051927091,0.0,100.0,0.8326300984528833,0.56,0.5844027996063232,0.0,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",32,classic
1.0,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",0.8917243223179526,1.0,0.8210886051927091,0.0,100.0,0.8326300984528833,0.56,0.6376540660858154,0.042550086975097656,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",32,ttc
1.0,"->( H928JW, X( 0TTDKY, τ ), X( A4YW6Q, τ ), X( 277S8Z, τ ), X( X2UG50, τ ), X( S3THSO, τ ), X( 6DE5IH, τ ), X( YPPBPU, τ ), X( *( LH2KDL, Q63P18, τ ), τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), X( *( F47KIT, VGARVB, τ ), τ ), X( YIZ3GF, τ ), X( *( SWE6O3, IWF91O, τ ), τ ) )",0.6685633618028521,1.0,0.6325671613550146,0.05,100.0,0.2301263362487852,0.631578947368421,0.6508338451385498,0.0,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",32,classic
1.0,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",0.8917243223179526,1.0,0.8210886051927091,0.05,100.0,0.8326300984528833,0.56,0.6940608024597168,0.040669918060302734,"->( H928JW, 0TTDKY, A4YW6Q, 277S8Z, X2UG50, X( S3THSO, τ ), X( 6DE5IH, τ ), YPPBPU, *( LH2KDL, Q63P18, τ ), X( 5RP2P8, τ ), X( RKNWJX, τ ), *( F47KIT, VGARVB, τ ), YIZ3GF, *( SWE6O3, IWF91O, τ ) )",32,ttc
